Date,Open,High,Low,Close
01/14/2014,"16.81","16.81","16.81","16.81"
01/13/2014,"17.10","17.10","17.10","17.10"
01/10/2014,"16.56","16.56","16.56","16.56"
01/09/2014,"17.36","17.36","17.36","17.36"
01/08/2014,"17.37","17.37","17.37","17.37"
01/07/2014,"17.19","17.19","17.19","17.19"
01/06/2014,"18.17","18.17","18.17","18.17"
01/03/2014,"18.00","18.00","18.00","18.00"
01/02/2014,"18.93","18.93","18.93","18.93"
01/01/2014,"17.25","17.25","17.25","17.25"
12/31/2013,"17.25","17.25","17.25","17.25"
12/30/2013,"17.25","17.25","17.25","17.25"
12/27/2013,"16.46","16.46","16.46","16.46"
12/26/2013,"15.81","15.81","15.81","15.81"
12/25/2013,"15.81","15.81","15.81","15.81"
12/24/2013,"15.81","15.81","15.81","15.81"
12/23/2013,"15.81","15.81","15.81","15.81"
12/20/2013,"16.01","16.01","16.01","16.01"
12/19/2013,"15.40","15.40","15.40","15.40"
12/18/2013,"17.20","17.20","17.20","17.20"
12/17/2013,"18.18","18.18","18.18","18.18"
12/16/2013,"18.49","18.49","18.49","18.49"
12/13/2013,"18.20","18.20","18.20","18.20"
12/12/2013,"18.06","18.06","18.06","18.06"
12/11/2013,"17.36","17.36","17.36","17.36"
12/10/2013,"16.74","16.74","16.74","16.74"
12/09/2013,"16.21","16.21","16.21","16.21"
12/06/2013,"16.50","16.50","16.50","16.50"
12/05/2013,"18.38","18.38","18.38","18.38"
12/04/2013,"17.88","17.88","17.88","17.88"
12/03/2013,"17.10","17.10","17.10","17.10"
12/02/2013,"15.44","15.44","15.44","15.44"
11/29/2013,"14.65","14.65","14.65","14.65"
11/28/2013,"13.82","13.82","13.82","13.82"
11/27/2013,"14.12","14.12","14.12","14.12"
11/26/2013,"14.51","14.51","14.51","14.51"
11/25/2013,"14.53","14.53","14.53","14.53"
11/22/2013,"14.26","14.26","14.26","14.26"
11/21/2013,"15.08","15.08","15.08","15.08"
11/20/2013,"15.52","15.52","15.52","15.52"
11/19/2013,"15.66","15.66","15.66","15.66"
11/18/2013,"15.40","15.40","15.40","15.40"
11/15/2013,"15.16","15.16","15.16","15.16"
11/14/2013,"15.91","15.91","15.91","15.91"
11/13/2013,"17.13","17.13","17.13","17.13"
11/12/2013,"17.27","17.27","17.27","17.27"
11/11/2013,"17.24","17.24","17.24","17.24"
11/08/2013,"17.29","17.29","17.29","17.29"
11/07/2013,"16.69","16.69","16.69","16.69"
11/06/2013,"16.83","16.83","16.83","16.83"
11/05/2013,"16.75","16.75","16.75","16.75"
11/04/2013,"16.25","16.25","16.25","16.25"
11/01/2013,"16.21","16.21","16.21","16.21"
10/31/2013,"15.89","15.89","15.89","15.89"
10/30/2013,"16.15","16.15","16.15","16.15"
10/29/2013,"15.19","15.19","15.19","15.19"
10/28/2013,"15.89","15.89","15.89","15.89"
10/25/2013,"15.02","15.02","15.02","15.02"
10/24/2013,"15.56","15.56","15.56","15.56"
10/23/2013,"16.62","16.62","16.62","16.62"
10/22/2013,"15.61","15.61","15.61","15.61"
10/21/2013,"16.00","16.00","16.00","16.00"
10/18/2013,"15.42","15.42","15.42","15.42"
10/17/2013,"16.83","16.83","16.83","16.83"
10/16/2013,"18.60","18.60","18.60","18.60"
10/15/2013,"18.62","18.62","18.62","18.62"
10/14/2013,"20.16","20.16","20.16","20.16"
10/11/2013,"18.26","18.26","18.26","18.26"
10/10/2013,"19.84","19.84","19.84","19.84"
10/09/2013,"23.36","23.36","23.36","23.36"
10/08/2013,"20.89","20.89","20.89","20.89"
10/07/2013,"20.16","20.16","20.16","20.16"
10/04/2013,"19.54","19.54","19.54","19.54"
10/03/2013,"20.06","20.06","20.06","20.06"
10/02/2013,"19.26","19.26","19.26","19.26"
10/01/2013,"18.32","18.32","18.32","18.32"
09/30/2013,"19.45","19.45","19.45","19.45"
09/27/2013,"16.92","16.92","16.92","16.92"
09/26/2013,"16.47","16.47","16.47","16.47"
09/25/2013,"16.40","16.40","16.40","16.40"
09/24/2013,"16.62","16.62","16.62","16.62"
09/23/2013,"17.45","17.45","17.45","17.45"
09/20/2013,"16.76","16.76","16.76","16.76"
09/19/2013,"16.87","16.87","16.87","16.87"
09/18/2013,"18.17","18.17","18.17","18.17"
09/17/2013,"18.99","18.99","18.99","18.99"
09/16/2013,"18.72","18.72","18.72","18.72"
09/13/2013,"18.38","18.38","18.38","18.38"
09/12/2013,"18.41","18.41","18.41","18.41"
09/11/2013,"18.43","18.43","18.43","18.43"
09/10/2013,"19.31","19.31","19.31","19.31"
09/09/2013,"20.47","20.47","20.47","20.47"
09/06/2013,"20.23","20.23","20.23","20.23"
09/05/2013,"21.51","21.51","21.51","21.51"
09/04/2013,"22.09","22.09","22.09","22.09"
09/03/2013,"23.05","23.05","23.05","23.05"
09/02/2013,"21.90","21.90","21.90","21.90"
08/30/2013,"23.48","23.48","23.48","23.48"
08/29/2013,"21.15","21.15","21.15","21.15"
08/28/2013,"22.31","22.31","22.31","22.31"
08/27/2013,"22.17","22.17","22.17","22.17"
08/26/2013,"17.90","17.90","17.90","17.90"
08/23/2013,"17.82","17.82","17.82","17.82"
08/22/2013,"18.71","18.71","18.71","18.71"
08/21/2013,"20.54","20.54","20.54","20.54"
08/20/2013,"19.20","19.20","19.20","19.20"
08/19/2013,"17.49","17.49","17.49","17.49"
08/16/2013,"16.41","16.41","16.41","16.41"
08/15/2013,"17.29","17.29","17.29","17.29"
08/14/2013,"16.64","16.64","16.64","16.64"
08/13/2013,"17.08","17.08","17.08","17.08"
08/12/2013,"17.36","17.36","17.36","17.36"
08/09/2013,"17.17","17.17","17.17","17.17"
08/08/2013,"17.35","17.35","17.35","17.35"
08/07/2013,"18.27","18.27","18.27","18.27"
08/06/2013,"17.92","17.92","17.92","17.92"
08/05/2013,"17.33","17.33","17.33","17.33"
08/02/2013,"16.82","16.82","16.82","16.82"
07/31/2013,"19.06","19.06","19.06","19.06"
07/30/2013,"18.84","18.84","18.84","18.84"
07/29/2013,"18.70","18.70","18.70","18.70"
07/26/2013,"18.11","18.11","18.11","18.11"
07/25/2013,"17.48","17.48","17.48","17.48"
07/24/2013,"17.09","17.09","17.09","17.09"
07/23/2013,"17.34","17.34","17.34","17.34"
07/22/2013,"17.47","17.47","17.47","17.47"
07/19/2013,"17.23","17.23","17.23","17.23"
07/18/2013,"17.69","17.69","17.69","17.69"
07/17/2013,"18.49","18.49","18.49","18.49"
07/16/2013,"19.24","19.24","19.24","19.24"
07/15/2013,"18.90","18.90","18.90","18.90"
07/12/2013,"19.07","19.07","19.07","19.07"
07/11/2013,"18.98","18.98","18.98","18.98"
07/10/2013,"20.37","20.37","20.37","20.37"
07/09/2013,"20.64","20.64","20.64","20.64"
07/08/2013,"21.58","21.58","21.58","21.58"
07/05/2013,"22.59","22.59","22.59","22.59"
07/04/2013,"21.34","21.34","21.34","21.34"
07/03/2013,"22.65","22.65","22.65","22.65"
07/02/2013,"21.59","21.59","21.59","21.59"
07/01/2013,"21.83","21.83","21.83","21.83"
06/28/2013,"21.82","21.82","21.82","21.82"
06/27/2013,"21.69","21.69","21.69","21.69"
06/26/2013,"22.55","22.55","22.55","22.55"
06/25/2013,"24.14","24.14","24.14","24.14"
06/24/2013,"25.30","25.30","25.30","25.30"
06/21/2013,"24.05","24.05","24.05","24.05"
06/20/2013,"23.61","23.61","23.61","23.61"
06/19/2013,"20.41","20.41","20.41","20.41"
06/18/2013,"20.84","20.84","20.84","20.84"
06/17/2013,"21.10","21.10","21.10","21.10"
06/14/2013,"21.26","21.26","21.26","21.26"
06/13/2013,"22.11","22.11","22.11","22.11"
06/12/2013,"21.74","21.74","21.74","21.74"
06/11/2013,"21.01","21.01","21.01","21.01"
06/10/2013,"19.59","19.59","19.59","19.59"
06/07/2013,"19.95","19.95","19.95","19.95"
06/06/2013,"22.20","22.20","22.20","22.20"
06/05/2013,"22.27","22.27","22.27","22.27"
06/04/2013,"21.00","21.00","21.00","21.00"
06/03/2013,"21.38","21.38","21.38","21.38"
05/31/2013,"19.60","19.60","19.60","19.60"
05/30/2013,"18.86","18.86","18.86","18.86"
05/29/2013,"19.68","19.68","19.68","19.68"
05/28/2013,"17.75","17.75","17.75","17.75"
05/27/2013,"18.15","18.15","18.15","18.15"
05/24/2013,"18.49","18.49","18.49","18.49"
05/23/2013,"18.36","18.36","18.36","18.36"
05/22/2013,"16.29","16.29","16.29","16.29"
05/21/2013,"16.91","16.91","16.91","16.91"
05/20/2013,"16.67","16.67","16.67","16.67"
05/17/2013,"16.31","16.31","16.31","16.31"
05/16/2013,"16.26","16.26","16.26","16.26"
05/15/2013,"16.64","16.64","16.64","16.64"
05/14/2013,"17.14","17.14","17.14","17.14"
05/13/2013,"17.67","17.67","17.67","17.67"
05/10/2013,"17.43","17.43","17.43","17.43"
05/09/2013,"17.22","17.22","17.22","17.22"
05/08/2013,"17.36","17.36","17.36","17.36"
05/07/2013,"17.45","17.45","17.45","17.45"
05/06/2013,"18.06","18.06","18.06","18.06"
05/03/2013,"17.63","17.63","17.63","17.63"
05/02/2013,"18.75","18.75","18.75","18.75"
05/01/2013,"20.26","20.26","20.26","20.26"
04/30/2013,"20.26","20.26","20.26","20.26"
04/29/2013,"19.98","19.98","19.98","19.98"
04/26/2013,"19.71","19.71","19.71","19.71"
04/25/2013,"19.41","19.41","19.41","19.41"
04/24/2013,"18.98","18.98","18.98","18.98"
04/23/2013,"19.21","19.21","19.21","19.21"
04/22/2013,"20.64","20.64","20.64","20.64"
04/19/2013,"20.50","20.50","20.50","20.50"
04/18/2013,"21.95","21.95","21.95","21.95"
04/17/2013,"22.75","22.75","22.75","22.75"
04/16/2013,"20.51","20.51","20.51","20.51"
04/15/2013,"20.20","20.20","20.20","20.20"
04/12/2013,"20.21","20.21","20.21","20.21"
04/11/2013,"18.85","18.85","18.85","18.85"
04/10/2013,"19.18","19.18","19.18","19.18"
04/09/2013,"20.42","20.42","20.42","20.42"
04/08/2013,"21.49","21.49","21.49","21.49"
04/05/2013,"22.29","22.29","22.29","22.29"
04/04/2013,"21.10","21.10","21.10","21.10"
04/03/2013,"20.76","20.76","20.76","20.76"
04/02/2013,"19.62","19.62","19.62","19.62"
04/01/2013,"20.89","20.89","20.89","20.89"
03/29/2013,"20.89","20.89","20.89","20.89"
03/28/2013,"20.89","20.89","20.89","20.89"
03/27/2013,"21.86","21.86","21.86","21.86"
03/26/2013,"20.88","20.88","20.88","20.88"
03/25/2013,"21.24","21.24","21.24","21.24"
03/22/2013,"21.29","21.29","21.29","21.29"
03/21/2013,"19.79","19.79","19.79","19.79"
03/20/2013,"18.87","18.87","18.87","18.87"
03/19/2013,"21.53","21.53","21.53","21.53"
03/18/2013,"18.10","18.10","18.10","18.10"
03/15/2013,"15.73","15.73","15.73","15.73"
03/14/2013,"15.08","15.08","15.08","15.08"
03/13/2013,"16.93","16.93","16.93","16.93"
03/12/2013,"17.32","17.32","17.32","17.32"
03/11/2013,"17.62","17.62","17.62","17.62"
03/08/2013,"17.38","17.38","17.38","17.38"
03/07/2013,"18.74","18.74","18.74","18.74"
03/06/2013,"20.11","20.11","20.11","20.11"
03/05/2013,"19.55","19.55","19.55","19.55"
03/04/2013,"21.44","21.44","21.44","21.44"
03/01/2013,"21.77","21.77","21.77","21.77"
02/28/2013,"21.00","21.00","21.00","21.00"
02/27/2013,"22.00","22.00","22.00","22.00"
02/26/2013,"25.90","25.90","25.90","25.90"
02/25/2013,"21.31","21.31","21.31","21.31"
02/22/2013,"20.86","20.86","20.86","20.86"
02/21/2013,"21.51","21.51","21.51","21.51"
02/20/2013,"19.61","19.61","19.61","19.61"
02/19/2013,"18.46","18.46","18.46","18.46"
02/18/2013,"19.32","19.32","19.32","19.32"
02/15/2013,"18.85","18.85","18.85","18.85"
02/14/2013,"18.65","18.65","18.65","18.65"
02/13/2013,"18.28","18.28","18.28","18.28"
02/12/2013,"18.37","18.37","18.37","18.37"
02/11/2013,"18.93","18.93","18.93","18.93"
02/08/2013,"18.56","18.56","18.56","18.56"
02/07/2013,"20.80","20.80","20.80","20.80"
02/06/2013,"20.21","20.21","20.21","20.21"
02/05/2013,"19.26","19.26","19.26","19.26"
02/04/2013,"20.15","20.15","20.15","20.15"
02/01/2013,"15.99","15.99","15.99","15.99"
01/31/2013,"16.64","16.64","16.64","16.64"
01/30/2013,"15.94","15.94","15.94","15.94"
01/29/2013,"14.86","14.86","14.86","14.86"
01/28/2013,"15.20","15.20","15.20","15.20"
01/25/2013,"14.91","14.91","14.91","14.91"
01/24/2013,"15.31","15.31","15.31","15.31"
01/23/2013,"16.22","16.22","16.22","16.22"
01/22/2013,"16.06","16.06","16.06","16.06"
01/21/2013,"15.46","15.46","15.46","15.46"
01/18/2013,"15.88","15.88","15.88","15.88"
01/17/2013,"15.91","15.91","15.91","15.91"
01/16/2013,"16.15","16.15","16.15","16.15"
01/15/2013,"15.97","15.97","15.97","15.97"
01/14/2013,"15.70","15.70","15.70","15.70"
01/11/2013,"15.57","15.57","15.57","15.57"
01/10/2013,"16.12","16.12","16.12","16.12"
01/09/2013,"16.15","16.15","16.15","16.15"
01/08/2013,"16.90","16.90","16.90","16.90"
01/07/2013,"16.82","16.82","16.82","16.82"
01/04/2013,"16.07","16.07","16.07","16.07"
01/03/2013,"17.54","17.54","17.54","17.54"
01/02/2013,"18.36","18.36","18.36","18.36"
01/01/2013,"21.35","21.35","21.35","21.35"
12/31/2012,"21.35","21.35","21.35","21.35"
12/28/2012,"21.35","21.35","21.35","21.35"
12/27/2012,"17.89","17.89","17.89","17.89"
12/26/2012,"17.89","17.89","17.89","17.89"
12/25/2012,"17.89","17.89","17.89","17.89"
12/24/2012,"17.89","17.89","17.89","17.89"
12/21/2012,"17.89","17.89","17.89","17.89"
12/20/2012,"15.76","15.76","15.76","15.76"
12/19/2012,"15.65","15.65","15.65","15.65"
12/18/2012,"15.86","15.86","15.86","15.86"
12/17/2012,"16.46","16.46","16.46","16.46"
12/14/2012,"16.48","16.48","16.48","16.48"
12/13/2012,"16.95","16.95","16.95","16.95"
12/12/2012,"17.05","17.05","17.05","17.05"
12/11/2012,"17.03","17.03","17.03","17.03"
12/10/2012,"17.40","17.40","17.40","17.40"
12/07/2012,"17.20","17.20","17.20","17.20"
12/06/2012,"16.99","16.99","16.99","16.99"
12/05/2012,"17.39","17.39","17.39","17.39"
12/04/2012,"17.28","17.28","17.28","17.28"
12/03/2012,"17.31","17.31","17.31","17.31"
11/30/2012,"16.55","16.55","16.55","16.55"
11/29/2012,"16.49","16.49","16.49","16.49"
11/28/2012,"17.26","17.26","17.26","17.26"
11/27/2012,"17.70","17.70","17.70","17.70"
11/26/2012,"18.50","18.50","18.50","18.50"
11/23/2012,"17.75","17.75","17.75","17.75"
11/22/2012,"17.44","17.44","17.44","17.44"
11/21/2012,"17.85","17.85","17.85","17.85"
11/20/2012,"18.77","18.77","18.77","18.77"
11/19/2012,"19.64","19.64","19.64","19.64"
11/16/2012,"22.17","22.17","22.17","22.17"
11/15/2012,"21.98","21.98","21.98","21.98"
11/14/2012,"21.53","21.53","21.53","21.53"
11/13/2012,"21.85","21.85","21.85","21.85"
11/12/2012,"22.71","22.71","22.71","22.71"
11/09/2012,"22.57","22.57","22.57","22.57"
11/08/2012,"23.10","23.10","23.10","23.10"
11/07/2012,"23.28","23.28","23.28","23.28"
11/06/2012,"21.79","21.79","21.79","21.79"
11/05/2012,"22.22","22.22","22.22","22.22"
11/02/2012,"20.56","20.56","20.56","20.56"
11/01/2012,"21.21","21.21","21.21","21.21"
10/31/2012,"22.21","22.21","22.21","22.21"
10/30/2012,"21.90","21.90","21.90","21.90"
10/29/2012,"23.22","23.22","23.22","23.22"
10/26/2012,"22.14","22.14","22.14","22.14"
10/25/2012,"22.49","22.49","22.49","22.49"
10/24/2012,"22.76","22.76","22.76","22.76"
10/23/2012,"23.39","23.39","23.39","23.39"
10/22/2012,"21.26","21.26","21.26","21.26"
10/19/2012,"20.60","20.60","20.60","20.60"
10/18/2012,"19.58","19.58","19.58","19.58"
10/17/2012,"19.88","19.88","19.88","19.88"
10/16/2012,"20.40","20.40","20.40","20.40"
10/15/2012,"21.45","21.45","21.45","21.45"
10/12/2012,"21.88","21.88","21.88","21.88"
10/11/2012,"21.58","21.58","21.58","21.58"
10/10/2012,"22.67","22.67","22.67","22.67"
10/09/2012,"22.95","22.95","22.95","22.95"
10/08/2012,"21.58","21.58","21.58","21.58"
10/05/2012,"20.35","20.35","20.35","20.35"
10/04/2012,"22.00","22.00","22.00","22.00"
10/03/2012,"22.13","22.13","22.13","22.13"
10/02/2012,"23.15","23.15","23.15","23.15"
10/01/2012,"22.87","22.87","22.87","22.87"
09/28/2012,"23.38","23.38","23.38","23.38"
09/27/2012,"22.49","22.49","22.49","22.49"
09/26/2012,"22.23","22.23","22.23","22.23"
09/25/2012,"19.77","19.77","19.77","19.77"
09/24/2012,"19.80","19.80","19.80","19.80"
09/21/2012,"19.24","19.24","19.24","19.24"
09/20/2012,"20.13","20.13","20.13","20.13"
09/19/2012,"20.29","20.29","20.29","20.29"
09/18/2012,"21.06","21.06","21.06","21.06"
09/17/2012,"20.94","20.94","20.94","20.94"
09/14/2012,"21.11","21.11","21.11","21.11"
09/13/2012,"23.51","23.51","23.51","23.51"
09/12/2012,"23.65","23.65","23.65","23.65"
09/11/2012,"23.92","23.92","23.92","23.92"
09/10/2012,"23.49","23.49","23.49","23.49"
09/07/2012,"21.83","21.83","21.83","21.83"
09/06/2012,"23.11","23.11","23.11","23.11"
09/05/2012,"27.66","27.66","27.66","27.66"
09/04/2012,"27.76","27.76","27.76","27.76"
09/03/2012,"26.65","26.65","26.65","26.65"
08/31/2012,"25.70","25.70","25.70","25.70"
08/30/2012,"27.16","27.16","27.16","27.16"
08/29/2012,"25.72","25.72","25.72","25.72"
08/28/2012,"24.87","24.87","24.87","24.87"
08/27/2012,"24.32","24.32","24.32","24.32"
08/24/2012,"24.64","24.64","24.64","24.64"
08/23/2012,"24.39","24.39","24.39","24.39"
08/22/2012,"25.12","25.12","25.12","25.12"
08/21/2012,"22.19","22.19","22.19","22.19"
08/20/2012,"22.15","22.15","22.15","22.15"
08/17/2012,"21.45","21.45","21.45","21.45"
08/16/2012,"23.13","23.13","23.13","23.13"
08/15/2012,"23.55","23.55","23.55","23.55"
08/14/2012,"23.25","23.25","23.25","23.25"
08/13/2012,"23.45","23.45","23.45","23.45"
08/10/2012,"22.75","22.75","22.75","22.75"
08/09/2012,"23.34","23.34","23.34","23.34"
08/08/2012,"23.68","23.68","23.68","23.68"
08/07/2012,"23.87","23.87","23.87","23.87"
08/06/2012,"24.24","24.24","24.24","24.24"
08/03/2012,"23.80","23.80","23.80","23.80"
08/02/2012,"26.40","26.40","26.40","26.40"
08/01/2012,"28.10","28.10","28.10","28.10"
07/31/2012,"28.01","28.01","28.01","28.01"
07/30/2012,"26.46","26.46","26.46","26.46"
07/27/2012,"25.32","25.32","25.32","25.32"
07/26/2012,"25.64","25.64","25.64","25.64"
07/25/2012,"27.18","27.18","27.18","27.18"
07/24/2012,"28.45","28.45","28.45","28.45"
07/23/2012,"28.08","28.08","28.08","28.08"
07/20/2012,"24.22","24.22","24.22","24.22"
07/19/2012,"20.83","20.83","20.83","20.83"
07/18/2012,"20.36","20.36","20.36","20.36"
07/17/2012,"21.72","21.72","21.72","21.72"
07/16/2012,"22.17","22.17","22.17","22.17"
07/13/2012,"22.61","22.61","22.61","22.61"
07/12/2012,"24.08","24.08","24.08","24.08"
07/11/2012,"24.13","24.13","24.13","24.13"
07/10/2012,"24.64","24.64","24.64","24.64"
07/09/2012,"25.60","25.60","25.60","25.60"
07/06/2012,"25.58","25.58","25.58","25.58"
07/05/2012,"24.45","24.45","24.45","24.45"
07/04/2012,"24.45","24.45","24.45","24.45"
07/03/2012,"23.69","23.69","23.69","23.69"
07/02/2012,"24.99","24.99","24.99","24.99"
06/29/2012,"24.95","24.95","24.95","24.95"
06/28/2012,"28.06","28.06","28.06","28.06"
06/27/2012,"27.54","27.54","27.54","27.54"
06/26/2012,"28.05","28.05","28.05","28.05"
06/25/2012,"27.65","27.65","27.65","27.65"
06/22/2012,"25.17","25.17","25.17","25.17"
06/21/2012,"25.46","25.46","25.46","25.46"
06/20/2012,"26.94","26.94","26.94","26.94"
06/19/2012,"27.64","27.64","27.64","27.64"
06/18/2012,"29.46","29.46","29.46","29.46"
06/15/2012,"33.73","33.73","33.73","33.73"
06/14/2012,"33.01","33.01","33.01","33.01"
06/13/2012,"33.86","33.86","33.86","33.86"
06/12/2012,"32.39","32.39","32.39","32.39"
06/11/2012,"31.99","31.99","31.99","31.99"
06/08/2012,"30.37","30.37","30.37","30.37"
06/07/2012,"31.43","31.43","31.43","31.43"
06/06/2012,"31.58","31.58","31.58","31.58"
06/05/2012,"34.57","34.57","34.57","34.57"
06/04/2012,"36.45","36.45","36.45","36.45"
06/01/2012,"36.38","36.38","36.38","36.38"
05/31/2012,"34.95","34.95","34.95","34.95"
05/30/2012,"34.51","34.51","34.51","34.51"
05/29/2012,"31.41","31.41","31.41","31.41"
05/28/2012,"31.77","31.77","31.77","31.77"
05/25/2012,"30.23","30.23","30.23","30.23"
05/24/2012,"31.46","31.46","31.46","31.46"
05/23/2012,"32.86","32.86","32.86","32.86"
05/22/2012,"30.01","30.01","30.01","30.01"
05/21/2012,"31.03","31.03","31.03","31.03"
05/18/2012,"33.11","33.11","33.11","33.11"
05/17/2012,"34.48","34.48","34.48","34.48"
05/16/2012,"33.12","33.12","33.12","33.12"
05/15/2012,"33.31","33.31","33.31","33.31"
05/14/2012,"31.69","31.69","31.69","31.69"
05/11/2012,"28.39","28.39","28.39","28.39"
05/10/2012,"29.15","29.15","29.15","29.15"
05/09/2012,"31.21","31.21","31.21","31.21"
05/08/2012,"31.32","31.32","31.32","31.32"
05/07/2012,"28.92","28.92","28.92","28.92"
05/04/2012,"29.38","29.38","29.38","29.38"
05/03/2012,"27.68","27.68","27.68","27.68"
05/02/2012,"28.01","28.01","28.01","28.01"
04/30/2012,"26.95","26.95","26.95","26.95"
04/27/2012,"25.48","25.48","25.48","25.48"
04/26/2012,"26.62","26.62","26.62","26.62"
04/25/2012,"27.40","27.40","27.40","27.40"
04/24/2012,"28.66","28.66","28.66","28.66"
04/23/2012,"29.97","29.97","29.97","29.97"
04/20/2012,"26.23","26.23","26.23","26.23"
04/19/2012,"28.28","28.28","28.28","28.28"
04/18/2012,"27.68","27.68","27.68","27.68"
04/17/2012,"26.59","26.59","26.59","26.59"
04/16/2012,"28.86","28.86","28.86","28.86"
04/13/2012,"29.41","29.41","29.41","29.41"
04/12/2012,"27.61","27.61","27.61","27.61"
04/11/2012,"29.49","29.49","29.49","29.49"
04/10/2012,"30.68","30.68","30.68","30.68"
04/09/2012,"25.59","25.59","25.59","25.59"
04/06/2012,"25.59","25.59","25.59","25.59"
04/05/2012,"25.59","25.59","25.59","25.59"
04/04/2012,"25.86","25.86","25.86","25.86"
04/03/2012,"22.27","22.27","22.27","22.27"
04/02/2012,"21.22","21.22","21.22","21.22"
03/30/2012,"22.55","22.55","22.55","22.55"
03/29/2012,"25.36","25.36","25.36","25.36"
03/28/2012,"23.08","23.08","23.08","23.08"
03/27/2012,"22.40","22.40","22.40","22.40"
03/26/2012,"21.34","21.34","21.34","21.34"
03/23/2012,"21.66","21.66","21.66","21.66"
03/22/2012,"21.91","21.91","21.91","21.91"
03/21/2012,"20.03","20.03","20.03","20.03"
03/20/2012,"19.91","19.91","19.91","19.91"
03/19/2012,"18.36","18.36","18.36","18.36"
03/16/2012,"18.52","18.52","18.52","18.52"
03/15/2012,"19.35","19.35","19.35","19.35"
03/14/2012,"21.12","21.12","21.12","21.12"
03/13/2012,"20.93","20.93","20.93","20.93"
03/12/2012,"23.01","23.01","23.01","23.01"
03/09/2012,"22.90","22.90","22.90","22.90"
03/08/2012,"25.10","25.10","25.10","25.10"
03/07/2012,"28.23","28.23","28.23","28.23"
03/06/2012,"28.56","28.56","28.56","28.56"
03/05/2012,"23.80","23.80","23.80","23.80"
03/02/2012,"22.56","22.56","22.56","22.56"
03/01/2012,"22.86","22.86","22.86","22.86"
02/29/2012,"23.93","23.93","23.93","23.93"
02/28/2012,"23.72","23.72","23.72","23.72"
02/27/2012,"24.22","24.22","24.22","24.22"
02/24/2012,"22.53","22.53","22.53","22.53"
02/23/2012,"23.84","23.84","23.84","23.84"
02/22/2012,"24.01","24.01","24.01","24.01"
02/21/2012,"23.90","23.90","23.90","23.90"
02/20/2012,"24.58","24.58","24.58","24.58"
02/17/2012,"24.83","24.83","24.83","24.83"
02/16/2012,"26.84","26.84","26.84","26.84"
02/15/2012,"26.54","26.54","26.54","26.54"
02/14/2012,"26.02","26.02","26.02","26.02"
02/13/2012,"26.60","26.60","26.60","26.60"
02/10/2012,"27.38","27.38","27.38","27.38"
02/09/2012,"25.92","25.92","25.92","25.92"
02/08/2012,"25.73","25.73","25.73","25.73"
02/07/2012,"25.33","25.33","25.33","25.33"
02/06/2012,"25.03","25.03","25.03","25.03"
02/03/2012,"23.53","23.53","23.53","23.53"
02/02/2012,"24.56","24.56","24.56","24.56"
02/01/2012,"24.61","24.61","24.61","24.61"
01/31/2012,"26.31","26.31","26.31","26.31"
01/30/2012,"26.88","26.88","26.88","26.88"
01/27/2012,"24.40","24.40","24.40","24.40"
01/26/2012,"24.24","24.24","24.24","24.24"
01/25/2012,"25.24","25.24","25.24","25.24"
01/24/2012,"25.30","25.30","25.30","25.30"
01/23/2012,"25.65","25.65","25.65","25.65"
01/20/2012,"25.03","25.03","25.03","25.03"
01/19/2012,"26.54","26.54","26.54","26.54"
01/18/2012,"27.76","27.76","27.76","27.76"
01/17/2012,"28.15","28.15","28.15","28.15"
01/16/2012,"28.00","28.00","28.00","28.00"
01/13/2012,"28.92","28.92","28.92","28.92"
01/12/2012,"28.55","28.55","28.55","28.55"
01/11/2012,"28.46","28.46","28.46","28.46"
01/10/2012,"28.34","28.34","28.34","28.34"
01/09/2012,"30.18","30.18","30.18","30.18"
01/06/2012,"30.56","30.56","30.56","30.56"
01/05/2012,"31.02","31.02","31.02","31.02"
01/04/2012,"30.47","30.47","30.47","30.47"
01/03/2012,"30.02","30.02","30.02","30.02"
01/02/2012,"31.30","31.30","31.30","31.30"
12/30/2011,"32.15","32.15","32.15","32.15"
12/29/2011,"32.19","32.19","32.19","32.19"
12/28/2011,"31.82","31.82","31.82","31.82"
12/27/2011,"29.75","29.75","29.75","29.75"
12/26/2011,"28.52","28.52","28.52","28.52"
12/23/2011,"28.52","28.52","28.52","28.52"
12/22/2011,"28.87","28.87","28.87","28.87"
12/21/2011,"30.26","30.26","30.26","30.26"
12/20/2011,"30.33","30.33","30.33","30.33"
12/19/2011,"30.99","30.99","30.99","30.99"
12/16/2011,"31.14","31.14","31.14","31.14"
12/15/2011,"31.42","31.42","31.42","31.42"
12/14/2011,"34.49","34.49","34.49","34.49"
12/13/2011,"33.67","33.67","33.67","33.67"
12/12/2011,"36.25","36.25","36.25","36.25"
12/09/2011,"34.90","34.90","34.90","34.90"
12/08/2011,"39.38","39.38","39.38","39.38"
12/07/2011,"37.22","37.22","37.22","37.22"
12/06/2011,"36.92","36.92","36.92","36.92"
12/05/2011,"35.97","35.97","35.97","35.97"
12/02/2011,"35.69","35.69","35.69","35.69"
12/01/2011,"36.54","36.54","36.54","36.54"
11/30/2011,"37.08","37.08","37.08","37.08"
11/29/2011,"38.66","38.66","38.66","38.66"
11/28/2011,"38.97","38.97","38.97","38.97"
11/25/2011,"40.82","40.82","40.82","40.82"
11/24/2011,"40.32","40.32","40.32","40.32"
11/23/2011,"40.97","40.97","40.97","40.97"
11/22/2011,"39.56","39.56","39.56","39.56"
